id,airport_ref,airport_ident,length_ft,width_ft,surface,lighted,closed,le_ident,le_latitude_deg,le_longitude_deg,le_elevation_ft,le_heading_degT,le_displaced_threshold_ft,he_ident,he_latitude_deg,he_longitude_deg,he_elevation_ft,he_heading_degT,he_displaced_threshold_ft
327718,32500,HKSB,2650,,,0,0,12,,,,,,30,,,,,
327719,31596,HKUK,3851,,,0,0,01,,,,,,19,,,,,
327720,32575,TUPW,3100,98,GRAVEL,0,0,03,,,,,,21,,,,,
327722,315653,OMBY,9272,148,ASP,0,0,13,24.292246,52.570099,11,,,31,24.275049,52.590668,11,,
327723,327443,ZBHZ,8858,148,,0,0,11,,,,,,29,,,,,
327738,30707,VNBP,3799,98,ASP,0,0,15,,,,,,33,,,,,
327739,30825,ZGCD,8366,,,1,0,02,,,,,,20,,,,,
327740,29801,YCWA,6398,,CON,0,0,08,,,,,,26,,,,,
327741,30923,VVDL,10663,148,ASP,0,0,09,11.752264022827148,108.34695434570312,3102,,,27,11.753844261169434,108.37672424316406,3102,,
327742,316420,VRMD,3901,,ASP,0,0,11,,,,,,29,,,,,
327743,300671,ZBER,9186,148,CON,1,0,12,,,,,,30,,,,,
327744,312986,ZLXH,10499,,,1,0,10,,,,,,28,,,,,
327746,300741,ZLGY,9186,148,,0,0,18,,,,,,36,,,,,
327747,300860,ZBHD,8530,148,,0,0,05,,,,,,23,,,,,
327748,31576,ZYHE,8202,148,ASP,0,0,17,,,,,,35,,,,,
327749,316444,SBJA,8199,98,ASP,0,0,05,-28.684641,-49.066681,110,,,23,-28.665909,-49.052448,110,,
327750,30004,LGKY,3330,98,ASP,0,0,10,36.964393615722656,26.93511390686035,750,,,28,36.96251678466797,26.946269989013672,750,,
327751,31730,WAOK,5413,98,ASP,0,0,15,,,,,,33,,,,,
327753,41411,WAFJ,6398,30,ASP,0,0,05,,,,,,23,,,,,
327754,41428,WAJO,2854,59,,0,0,11,,,,,,29,,,,,
327756,41428,WAJO,,,,0,0,error,,,,,,error,,,,,
327757,30243,LGPA,4593,98,ASP,1,0,17,,,119,,,35,,,105,,
327762,28481,HKAM,3284,,ASP,0,0,08,,,,,,26,,,,,
327763,30682,WBGZ,2198,,,0,0,11,,,,,,29,,,,,
327764,301824,VVCM,4921,98,ASP,0,0,09,9.177618980407715,105.17101287841797,7,,,27,9.177255630493164,105.1846694946289,7,,
327765,31945,MRDK,2461,,ASP,0,0,09,,,,,,27,,,,,
327766,41925,MRAN,2625,,ASP,0,0,06,,,,,,24,,,,,
327767,318152,ZGHC,7218,148,CON,0,0,14,,,,,,32,,,,,
327768,31670,USII,8202,142,CON,0,0,01,,,,,,19,,,,,
327769,46586,WARE,5594,98,ASP,0,0,02,,,,,,20,,,,,
327770,302315,ZMHH,5905,,GRS,0,0,01,,,,,,19,,,,,
327771,40293,SVRS,2756,,ASP,0,0,07,,,,,,25,,,,,
327772,31996,VOMY,5709,98,CON,0,0,09,,,,,,27,,,,,
327773,35126,UHSH,4265,138,,0,1,13L,,,,,,31R,,,,,
327774,30267,NZPN,2755,,,0,0,18,,,,,,36,,,,,
327775,41396,WAWR,5249,,,0,0,08,,,,,,26,,,,,
327776,41481,WATR,5413,98,ASP,0,0,03,,,,,,21,,,,,
327777,32397,NFNS,2833,59,,0,0,14,-16.799402,179.338837,10,,,32,-16.806541,179.342102,10,,
327778,41440,WAFL,4593,98,ASP,0,0,11,,,,,,29,,,,,
327779,301316,VRMV,5905,98,ASP,0,0,09,,,,,,27,,,,,
327780,299438,YANG,5906,131,,0,0,04,,,,,,22,,,,,
327782,39068,SAHE,5249,98,GRE,0,0,4,,,,,,22,,,,,
328710,44487,LTFG,7710,148,CONC,0,0,08,36.297828674316406,32.28850173950195,,77,,26,36.300498962402344,32.31050109863281,,257,
329139,30795,OABT,7549,101,Asphalt,0,0,01,31.551944732666016,64.37249755859375,2538,5,495,19,31.570556640625,64.3772201538086,2545,185,495
329140,32449,OATN,7300,90,Concrete,0,0,12,32.613887786865234,65.86444091796875,4382,122,,30,32.599998474121094,65.87750244140625,4477,302,
329242,29675,LTBD,4708,98,Concrete,0,0,09,37.81533432006836,27.879499435424805,27,86,,27,37.81366729736328,27.89533233642578,27,266,
329243,30013,LTAL,7382,148,Asphalt,0,0,18,41.32379913330078,33.797298431396484,3520,182,,36,41.30419921875,33.794498443603516,3520,2,
329421,329420,SIJY,2297,59,GRS,0,0,06,,,,,,24,,,,,
329554,30124,NZMA,3572,449,GRS,0,0,28,,,182,,,10,,,173,,
329573,41399,ID-0324,,,GRS,0,1,17,,,,,,35,,,,,
329574,41361,ID-AAS,,,GRS,0,0,17,,,,,,35,,,,,
329575,41365,WASA,,,GRS,0,0,09,,,,,,27,,,,,
329612,41389,WAPC,,,ASP,0,0,10,,,,,,28,,,,,
329626,329625,ID-0181,,,Coral,0,0,09,,,,,,27,,,,,
329873,27198,ZGSZ,12467,197,CON,1,0,16L,22.654461,113.784851,4,155,,34R,22.62388,113.80162,4,335,
329985,317457,LTFM,12303,196,ASP,1,0,16R,41.29859924316406,28.706750869750977,218,174,,34L,41.26483917236328,28.70741081237793,325,354,
329986,317457,LTFM,12303,147,ASP,1,0,16L,41.29859924316406,28.709199905395508,218,174,,34R,41.26490020751953,28.70989990234375,325,354,
329987,317457,LTFM,13451,147,ASP,1,0,17R,41.29880142211914,28.72450065612793,202,174,,35L,41.26190185546875,28.725299835205078,310,354,
329988,317457,LTFM,13451,196,ASP,1,0,17L,41.298828125,28.727039337158203,202,174,,35R,41.26192092895508,28.727760314941406,310,354,
330022,299238,RJNS,7218,197,asphalt concrete,0,0,12,,,454,128,,30,,,413,308,
330024,34959,UHSB,7808,,concrete,0,0,14,,,,,,32,,,,,
330025,319423,UHSI,7546,138,concrete,1,0,13,,,,,,31,,,,,
330026,31712,VNJL,2165,82,ASP,0,0,09,,,,,,27,,,,,
330027,32236,VNRK,1969,,ASP,0,0,03,,,,,,21,,,,,
330028,308298,VNJS,2424,,ASP,0,0,06,,,,,,24,,,,,
330029,30106,VNMA,2133,,ASP,0,0,11,,,,,,29,,,,,
330030,31892,VNMG,3560,,grass,0,0,08,,,,,,26,,,,,
330031,32172,VNPL,2201,,ASP,0,0,02,,,,,,20,,,,,
330032,308293,VNTJ,2313,,,0,0,07,,,,,,25,,,,,
330033,315554,VQBT,3937,,ASP,0,0,14,,,,,,32,,,,,
330034,42427,RCLM,5085,,CON,0,0,11,,,,,,29,,,,,
330035,309518,NTAM,4565,,,0,0,07,,,,,,25,,,,,
330036,30648,NTGD,2854,,,0,0,12,,,,,,30,,,,,
330058,326363,URRP,11811,148,CON,1,0,05,47.484535217285156,39.90536117553711,226,54,,23,47.50339889526367,39.944190979003906,281,234,
330060,309668,DNAI,11811,,,0,0,03,,,,,,21,,,,,
330174,4003,LEBG,6890,148,ASP,1,0,04,42.350498,-3.62235,2962,45,,22,42.364246,-3.60499,2963,225,
330239,27200,ZHHH,11811,197,CON,1,0,05L,30.757639,114.210793,97,46,,23R,30.781969,114.235695,97,226,
330372,323881,CN-0062,8530,148,CON,1,0,07,,,,,,25,,,,,
330377,330376,VRMU,6099,,ASP,0,0,10,,,,,,28,,,,,
330389,330388,LLER,11811,,,1,0,01,29.711388,35.00964,,,,19,29.742928,35.018459,,,
330441,4409,LKTB,2624,98,GRASS,0,0,08,49.151299,16.685686,,94,,26,49.150379,16.696522,,274,
330450,4399,LKKV,,,,0,1,XX,,,,,,XX,,,,,
330470,30212,LKOL,1378,131,ASPHALT,0,0,10,49.588341,17.205458,,93,,28,49.587904,17.211121,,273,
330471,30212,LKOL,2493,98,GRASS,0,0,09L,49.587898,17.2047,,93,,27R,49.587101,17.215099,,273,
330472,30212,LKOL,2493,98,GRASS,0,0,09R,49.587601,17.2047,,93,,27L,49.5868,17.215099,,273,
330474,4410,LKVO,5905,164,Grass,0,0,11,50.217199,14.387142,,101,,29,50.21302,14.411662,,281,
330516,45059,SCGC,9843,164,Ice,0,0,18,,,,,,36,,,,,
330800,30572,LKZA,6397,98,ASPH,0,1,10L,49.9305,18.057501,,97,,28R,49.9277,18.0849,,277,
330801,30572,LKZA,2952,295,GRASS,0,0,10R,49.928398,18.068899,,97,,28L,49.9272,18.081499,,277,
330808,41433,WAKE,1969,,ASP,0,0,02,-7.178707122802734,139.58224487304688,20,21,,20,-7.173642158508301,139.58419799804688,28,201,
330821,330820,ZBAD,11155,197,CON,1,0,01L,39.47129821777344,116.43099975585938,73,353,,19R,39.50170135498047,116.427001953125,83,173,
330822,330820,ZBAD,12467,197,CON,1,0,17L,39.517906,116.396111,76,173,,35R,39.483929,116.401474,76,353,
330823,330820,ZBAD,12467,148,CON,1,0,17R,39.517075,116.387337,76,173,,35L,39.483101,116.3927,76,353,
330824,330820,ZBAD,12467,197,CON,1,0,11L,39.516701,116.431,69,103,,29R,39.5089,116.473999,69,283,
330845,6522,URWW,9186,148,CON,1,0,05,48.774822,44.318504,388,64,1600,23,48.785728,44.352844,464,244,
330846,5998,SBVT,6752,148,ASPH,1,0,02,-20.265829,-40.278332,34,,,20,-20.247499,-40.281109,18,,
330904,30616,UNKS,8038,138,CON,0,0,08,,,,87,,26,,,,267,
330920,42951,UNIB,3581,92,CON,0,0,07,,,,,,29,,,,,
331004,331003,AYOY,3524,,GRS,0,0,01,,,,,,19,,,,,
331194,41632,PK-REQ,5577,98,ASP,0,0,18,29.054218292236328,62.19602584838867,2796,175,,36,29.039363861083984,62.1976203918457,2766,355,
331908,30809,MNBZ,4583,,dirt,0,0,18,,,,,,36,,,,,
332180,316498,ESKS,8202,148,ASP,0,0,15,61.17411804199219,12.821249961853027,1644,,,33,61.155391693115234,12.846824645996094,1644,,
332203,332202,WAHI,10663,148,ASP,1,0,11,-7.900259,110.043411,,,,29,-7.910358,110.071091,,,
332205,323907,ZHXY,8858,164,ASP,1,0,07,,,,,,25,,,,,
332234,332233,YSCD,6562,98,,0,0,06,,,,,,24,,,,,
332274,43879,CDL7,7894,246,ICE,1,0,17,,,,,,35,,,,,
332278,29001,LFSL,6890,147,asphalt,1,0,11,45.04399871826172,1.4722399711608887,1016,115,,29,45.03620147705078,1.4965200424194336,976,295,
332323,26396,UUEE,10499,197,CON,1,0,06L,55.980999,37.328899,600,64,,24R,55.9884,37.378502,589,244,
332440,324440,KXWA,7503,150,CON,1,0,14,48.26955795,-103.7593613,2303,148,,32,48.25217438,-103.7429276,2350,328,
332513,332512,OENN,12326,164,ASP,1,0,15,27.935499,35.284599,25,155,,33,27.919701,35.2929,32,335,
333224,333222,BR-0569,6890,148,ASP,1,0,15,-14.902299880981445,-40.92259979248047,2933,126,,33,-14.91349983215332,-40.90700149536133,2917,306,
333230,333229,SLAL,11811,148,Asphalt,1,0,18,,,,,,36,,,,,
333327,3775,KPIE,9730,150,concrete,1,0,18,,,7,171,,36,,,10,351,
333374,30796,FZEN,4856,,Dirt,0,0,06,,,,,,24,,,,,
333375,30676,FZVR,3937,,GRS,0,0,08,,,,,,26,,,,,
333613,3643,KLGA,60,60,ASP,0,1,H1,,,,,,H1,,,,,
333621,327351,ZULB,7546,90,Asphalt,0,0,03,,,,,,21,,,,,
333622,327350,ZUKD,13123,172,Concrete,0,0,15,,,,,,33,,,,,
333625,333624,WILP,4300,,Asphalt,0,0,12,,,,,,30,,,,,
333637,331741,NIK,4760,82,Dirt,0,0,02,,,,,,20,,,,,
333693,333692,OPIS,12001,147,ASP,1,0,10L,33.553001403808594,72.80660247802734,1735,101,,28R,33.547000885009766,72.84519958496094,1750,281,
333694,333692,OPIS,12001,197,ASP,1,0,10R,33.55117416381836,72.80614471435547,1732,100,,28L,33.54512405395508,72.8448257446289,1747,280,
333739,27205,ZLXY,12467,197,CON,1,0,06L,34.420982,108.751053,1557,49,,24R,34.443531,108.782173,1578,229,
333989,16711,PACK,3720,150,GVL,0,1,15,60.1418,-164.279999,39,177,,33,60.131699,-164.278503,49,357,
334164,5671,ROAH,8858,197,ASPH,0,0,18R,26.203100204467773,127.63200378417969,16,177,,36L,26.178699493408203,127.63400268554688,14,357,
334200,334199,SBJH,8104,108,ASP,1,0,12,-23.425985,-47.17799,2530,94,,30,-23.427658,-47.153885,2530,274,
335144,27228,ZUCK,11811,148,CON,1,0,02R,29.704762,106.640671,1348,19,,20L,29.735811,106.651443,1343,199,
335156,27195,ZGHA,12467,197,CON,1,0,18L,28.2091007232666,113.222412109375,212,177,,36R,28.174861907958984,113.2245101928711,188,357,
335162,26901,YBBN,10827,197,ASP,1,0,01L,-27.383100509643555,153.10699462890625,,27,,19R,-27.356599807739258,153.1219940185547,,207,
335208,28938,LFNA,2296,262,GRS,0,0,02R,44.45130157470703,6.035769939422607,1947,26,,20L,44.457000732421875,6.039639949798584,1964,206,
335239,300320,OMDW,6030,98,asphalt,0,0,13,24.870681762695312,55.15243911743164,155,121,492,31,24.862060546875,55.167999267578125,155,301,492
335278,3107,GMFO,9843,148,ASP,1,0,13,34.80979919433594,-1.9521700143814087,1486,132,,31,34.792198181152344,-1.9275000095367432,1493,312,
335335,335334,HESX,11975,197,PEM,1,0,16R,30.1241,30.8911,464,165,,34L,30.0923,30.9004,500,345,
335387,28887,LFHM,1798,59,ASP,0,0,15,45.824501037597656,6.6484198570251465,4681,153,,33,45.81999969482422,6.651410102844238,4830,333,
335389,4151,LFMD,1804,164,grass,0,0,17L,,,11,170,,35R,,,8,350,
335528,26693,VVCR,10000,150,CON,0,0,02R,11.981624603271484,109.21656036376953,15,,,20L,12.007702827453613,109.22560119628906,35,,
335773,308134,LEMI,9842,147,ASPH,1,0,05,37.79349899291992,-1.1370999813079834,641,46,,23,37.812801361083984,-1.1122900247573853,640,226,
335835,300859,LECH,8858,147,Asphalt,1,0,06,40.20750045776367,0.06024499982595444,1093,57,,24,40.220699310302734,0.08691299706697464,1181,237,
335838,29967,LEHC,6889,147,Asphalt,1,0,12R,42.0809211730957,-0.3273027837276459,1768,122,,30L,42.0706787109375,-0.305978000164032,1699,302,
335839,29967,LEHC,2018,39,Asphalt,0,0,12L,42.08243179321289,-0.3266027867794037,1768,122,,30R,42.079429626464844,-0.320358008146286,1756,302,
336312,30948,TFFA,1985,,paved,0,0,09,16.296899795532227,-61.08440017700195,,,,27,16.29789924621582,-61.08190155029297,,,
336332,4021,LEMH,8366,148,ASP,1,0,01,39.85125732421875,4.21632194519043,278,8,,19,39.87216567993164,4.220619201660156,303,188,
336468,30649,MGQC,4090,,ASP,0,0,17,,,,,,35,,,,,
336498,3640,KLEX,4000,75,concrete,1,0,09,38.03932571411133,-84.61827850341797,967,87,,27,38.040672302246094,-84.60450744628906,974,267,
336567,4567,LTFE,9646,148,CON,1,0,10R,37.25339889526367,27.64859962463379,14,,,28L,37.24689865112305,27.675600051879883,14,,
336568,317457,LTFM,10039,148,CON,1,0,18,41.289798736572266,28.756200790405273,221,179,,36,41.26219940185547,28.75670051574707,309,354,
336872,27230,ZUUU,11811,197,CON,1,0,02R,30.519500732421875,103.93699645996094,1681,24,,20L,30.54960060119629,103.95068359375,1629,204,
336915,35145,VOBL,13123,148,ASP,1,0,09L,13.207164,77.686073,2960,,,27R,13.206847,77.722969,2960,,
337086,301881,EDDB,11811,148,ASPH,1,0,06L,52.366724,13.480928,144,69,970,24R,52.378409,13.530214,154,249,985
337087,301881,EDDB,13123,197,concrete,1,0,06R,52.34544,13.468435,152,69,,24L,52.358431,13.523175,149,249,
337088,6501,UMMS,12139,197,CONC,1,0,13L,53.90530014038086,28.033300399780273,646,138,,31R,53.88029861450195,28.07040023803711,681,318,
337313,32203,SOOR,2625,49,ASP,0,0,06,4.310699939727783,-52.1349983215332,21,39,,24,4.316299915313721,-52.13050079345703,16,,
337456,31884,HUMA,5446,100,GVL,0,0,11,-0.5536999702453613,30.59320068359375,4610,104,280,29,-0.5568000078201294,30.605199813842773,4600,284,624
337566,28818,LFEA,2165,82,ASP,0,0,06,47.323829650878906,-3.205018997192383,168,,,24,47.3267707824707,-3.197413921356201,173,,
337570,5070,OAIX,9687,85,CON,1,0,03L,34.93170166015625,69.256103515625,4860,29,,21R,34.95989990234375,69.27570343017578,4860,209,
337748,337747,UAIT,10827,148,ASP,1,0,05,43.302776,68.533607,951,,,23,43.319519,68.567215,951,,
338067,42208,BZ-SVK,2887,,GVL,0,0,10,,,,,,28,,,,,
338076,40119,SVDZ,5266,,GRS,0,0,04L,,,,,,22R,,,,,
338077,40119,SVDZ,7546,,DIRT,0,0,04R,,,,,,22L,,,,,
338078,40247,SVPH,3051,,GRS,0,0,10,,,,,,28,,,,,
339692,32534,UKOH,8202,138,CONC,1,0,03,46.66655731201172,32.49736785888672,138,,,21,46.68540954589844,32.5151481628418,138,,
340164,21065,KSGU,9300,150,ASP,1,0,1,37.024600982666016,-113.5165023803711,2832,23,,19,37.048099517822266,-113.50409698486328,2884,203,
340553,313732,SCPQ,6562,148,ASPH,0,0,17,-42.331436,-73.714668,510,167,,35,-42.349384,-73.716644,510,347,
340864,34969,UUMU,9842,315,concrete,1,0,12L,55.88975,38.043532,,,,30R,55.872214,38.080068,,,
341154,3754,KORD,11245,200,concrete,1,0,09C,41.98831,-87.931584,,90,,27C,41.988326,-87.890211,,270,
341268,26835,WIII,9843,197,CONC,1,0,06,-6.113885879516602,106.64459228515625,24,,,24,-6.103841781616211,106.66976928710938,24,,
341269,335882,VRDA,9350,148,Asphalt,1,0,06,5.809619,73.456635,6,,,24,5.824153,73.477898,6,,
342309,20053,KHII,2000,200,Concrete,0,1,1AZ,,,,,,LH2,,,,,
342311,20053,KHII,1800,150,Dirt,0,1,KI5,,,,,,2AZ,,,,,
342396,299911,CA-0504,6505,148,GVL,1,0,12,,,,124,,30,,,,304,
342427,342426,CN-0157,3937,82,ASP,1,0,18,48.39580154418945,124.43000030517578,690,171,,36,48.38209915161133,124.43299865722656,704,351,
342470,342469,USTJ,7875,137,Concrete,1,0,08,,,,90,,26,,,,270,
342521,30664,HALA,9843,148,ASPH,0,0,01,7.0879597663879395,38.3942985534668,5663,,,19,7.11460018157959,38.398799896240234,5663,,
342653,32045,UNWW,8789,148,CONC,0,0,01,53.80064,86.87146,,,,19,53.823273,86.885307,,,
342655,31514,HKGA,3556,61,asphalt,0,0,17,,,,,,35,,,,,
342671,31019,UKDB,8202,157,CON,0,0,09,,,,95,,27,,,,275,
342793,342792,YEWA,8202,98,ASP,0,0,28,,,1572,279,,10,,,1567,99,
342818,313431,HUKJ,3630,81,dirt,0,0,14,,,3735,,,32,,,3730,,
342820,30535,UKWW,8175,117,concrete,0,0,13,,,,,,31,,,,,
342824,31773,USUU,8530,138,CON,1,0,02,55.464962,65.404808,234,,,20,55.485165,65.425461,234,,
342825,32155,UWPP,9155,145,asphalt,0,0,11,,,,,,29,,,,,
343349,332254,VVVD,11811,148,CON,1,0,03,21.105801,107.407997,22,,,21,21.135099,107.422997,22,,
343876,43020,EECL,26,26,CON,0,0,H1,,,,,,-,,,,,
344014,30585,LTAS,6991,148,CONC,0,0,18,41.51449966430664,32.089698791503906,,,,36,41.49769973754883,32.08760070800781,,,
344015,27228,ZUCK,12467,197,CON,1,0,03L,29.714319,106.661469,1316,,,21R,29.747126,106.672897,1316,,
344102,344100,ZGYL,8530,148,CON,1,0,04,,,,,,22,,,,,
345351,32684,ZSWX,10499,164,ASPH,1,0,03,31.483835,120.424736,15,20,,21,31.510912,120.436386,17,200,
345548,336110,ZGWZ,8202,118,ASP,1,0,04,,,,,,22,,,,,
346105,5653,RKSI,12303,197,ASPH,1,0,16R,37.468746,126.413446,23,145,,34L,37.441272,126.437882,23,325,
346394,4548,LTCA,9843,148,ASPH,0,1,13,,,,,,31,,,,,
346775,4571,LUKK,7818,148,CON,1,0,09,46.93270492553711,28.920202255249023,322,,,27,46.9300651550293,28.951263427734375,322,,
346776,27229,ZUGY,13123,148,CON,1,0,01R,26.523338317871094,106.80200958251953,3726,,,19L,26.557119369506836,106.80857849121094,3726,,
346777,335326,ZMCK,11811,148,ASP,1,0,11,47.6510009765625,106.7969970703125,4485,105,,29,47.642799377441406,106.84300231933594,4482,285,
346873,35197,PA-SAX,1969,,CON,0,0,12,,,,,,30,,,,,
346874,316552,SIC,4364,,CON,0,0,13,,,,,,31,,,,,
346879,346878,MPPD,3281,49,ASP,0,0,17,,,,,,35,,,,,
346949,308030,PAUT,4500,75,ASP,1,0,09,54.145542,-165.614487,113,99,,27,54.143677,-165.593735,129,279,
346952,35285,BGAP,197,66,ASP,0,0,H1,,,,,,,,,,,
347234,6421,UAAA,14764,148,ASPH,1,0,05L,43.3473014831543,77.02519989013672,2221,,,23R,43.37009811401367,77.07109832763672,2221,,
347235,32561,UTSA,13123,148,ASPH,1,0,07,40.113426208496094,65.14833068847656,1129,,,25,40.12126159667969,65.19413757324219,1129,,
347370,31547,HAGR,3900,,Soft,0,0,,,,,,,,,,,,
347371,31547,HAGR,3900,,Soft,0,0,,,,,,,,,,,,
347490,318173,ZHSY,8530,148,,0,0,13,,,,,,31,,,,,
347520,347519,YGA,3281,98,CON,0,0,03,,,,22,,21,,,,202,
347665,44490,LTBZ,9843,148,CON,0,0,13,39.1203498840332,30.11716079711914,3322,,,31,39.102561950683594,30.143268585205078,3322,,
347911,29369,ESSW,3934,98,ASP,1,0,15,,,128,146,,33,,,125,326,
347927,347636,ZHJZ,8530,,CON,1,0,01,,,,,,19,,,,,
347965,27199,ZHCC,11811,197,,1,0,12L,34.53950119018555,113.84100341796875,496,116,,30R,34.527198791503906,113.87699890136719,476,296,
348245,32646,ZSWF,8530,,Concrete,1,0,17,,,,,,35,,,,,
348252,329504,VOKN,10007,148,asphalt,1,0,07,,,,,,25,,,,,
348312,41868,UAAT,9846,164,CON,1,0,02,45.110496520996094,78.43437957763672,1935,,,20,45.13471984863281,78.45118713378906,1935,,
348403,298989,ZLIC,11811,148,CON,1,0,03,38.307076,106.382065,3718,,,21,38.335304,106.402336,3718,,
348405,300513,ZBDS,10499,148,ASPH,1,0,13,39.499809,109.845497,4592,123,,31,39.484112,109.876694,4578,303,
348406,30593,ZGSD,13517,148,PEM,1,0,05,21.9955,113.36467,,,,23,22.02117,113.392,,,
348407,44139,ZGFS,9186,180,,1,0,01,,,,,,19,,,,,
348413,31658,ZSLQ,8202,,,1,0,03,,,,,,21,,,,,
348427,31624,ZSZS,8202,148,CON,1,0,18,,,,,,36,,,,,335
348429,32726,ZSYW,9843,148,ASP,1,0,02,29.329828,120.026711,256,,,20,29.35553,120.036392,256,,
348431,30871,ZSCG,11155,,concrete,1,0,11,,,,,,29,,,,,
348433,32048,ZSNT,11155,148,CONC,1,0,18,32.089458,120.979538,16,,,36,32.058807,120.980576,16,,
348434,35316,ZSYN,9186,164,CONC,1,0,04,33.418488,120.195839,10,,,22,33.438221,120.2146,10,,
348436,31871,ZSLY,10498,196,paved,1,0,17,,,,,,35,,,,,
348439,31714,ZSJU,6234,,,1,0,06,,,,,,24,,,,,
348440,32489,ZSTX,8530,148,ASP,1,0,13,29.740906,118.245605,436,,,31,29.726469,118.2668,436,,
348441,31695,ZSJD,7874,,concrete,1,0,04,,,,,,22,,,,,
348493,32683,ZSWY,7874,,CEM,1,0,03,,,,,,21,,,,,
348495,316774,ZSSM,8530,,,1,0,06,,,,,,24,,,,,
348496,31705,ZSQZ,8530,164,ASP,1,0,03,24.787058,118.582703,18,34,,21,24.807306,118.595734,18,214,
348497,44234,ZSLO,7874,,Cement,1,0,03,,,,,,21,,,,,
348499,35314,ZGMX,7874,,ASPH,1,0,04,,,,,,22,,,,,
348500,44146,ZGHZ,7874,,,1,0,09,,,,,,27,,,,,
348513,323218,ZSRZ,8530,,,1,0,13,,,,,,31,,,,,
348517,332096,ZSYT,11155,,Concrete,1,0,05,,,,,,23,,,,,
348533,43975,ZBSN,8858,,Concrete,1,0,10,,,,,,28,,,,,
348556,31769,ZSGZ,8530,,,1,0,07,,,,,,25,,,,,
348557,308641,JUH,7874,,CON,0,0,13,,,,,,31,,,,,
348559,315853,ZSYC,7874,,,1,0,06,,,,,,24,,,,,
348562,44159,CN-0081,8530,,Concrete,1,0,08,,,,,,26,,,,,
348564,30830,ZBCZ,8530,,Concrete,1,0,01,,,,,,19,,,,,
348566,325171,ZGYY,8530,,,0,0,18,,,,,,36,,,,,
348626,32723,ZHYC,10499,148,CONC,1,0,14,30.564501,111.470222,642,,,32,30.544722,111.49453,642,,
348629,31610,ZGHY,8530,,,1,0,04,,,,,,22,,,,,
348710,308238,ZGLG,8530,157,,1,0,18,,,,,,36,,,,,
348714,300890,ZGCJ,7218,,,0,0,04,,,,,,22,,,,,
348715,308782,ZUNP,7218,,,0,0,06,,,,,,24,,,,,
348716,31923,MMSM,14764,148,PEM,1,0,04L,19.734081,-99.039696,7356,45,,22R,19.760651,-99.007225,7356,225,
348717,31923,MMSM,14764,148,PEM,1,0,04C,19.728561,-99.023102,7358,45,,22C,19.755127,-98.990631,7358,225,
348718,31923,MMSM,11483,148,CON,1,0,04R,19.725822,-99.02063,7355,45,,22L,19.7465,-98.995354,7355,225,
348719,313427,ZUKJ,8530,,,0,0,04,,,,,,22,,,,,
348720,31874,ZGZH,8202,,,0,0,16,,,,,,34,,,,,
348721,30708,ZGBH,10499,148,concrete,0,0,01,,,,11,,19,,,,191,
348754,308403,ZUZY,9186,,,0,0,18,,,,,,36,,,,,
348755,318169,ZUBJ,8530,148,Concrete,1,0,08,,,,,,26,,,,,
348756,327352,ZUPS,8202,,,0,0,05,,,,,,23,,,,,
348757,301647,ZUYI,7546,,,0,0,16,,,,,,34,,,,,
348758,318119,ZPWS,7874,,,0,0,02,,,,,,20,,,,,
348759,32417,ZPSM,8104,,,0,0,18,,,,,,36,,,,,
348761,44116,ZPLC,7874,,,0,0,16,,,,,,34,,,,,
348870,300514,ZUTC,7710,,,0,0,18,,,,,,36,,,,,
348920,30925,ZPDL,8202,148,Asphalt,1,0,17,,,,,,35,,,,,
348921,44126,ZUZH,9186,,Paved,1,0,02,,,,,,20,,,,,
348923,31828,ZPLJ,9843,148,ASPH,1,0,02,26.664122,100.240334,7329,,,20,26.69002,100.249168,7329,,
348924,30916,ZPDQ,11647,,Asphalt,1,0,16,,,,,,34,,,,,
348927,336111,ZUYB,8530,,,0,0,11,,,,,,29,,,,,
348928,336114,ZULZ,8858,,,0,0,07,,,,,,25,,,,,
348929,31908,ZUMY,7874,,,0,0,14,,,,,,32,,,,,
348931,32003,ZUNC,7874,,,0,0,06,,,,,,24,,,,,
348932,300865,ZUQJ,7874,,,0,0,03,,,,,,21,,,,,
348933,31006,ZHES,6890,,CON,0,0,01,,,,,,19,,,,,
348934,32688,ZUWX,7874,,,0,0,11,,,,,,29,,,,,
348935,35307,ZUDX,6562,,,0,0,02,,,,,,20,,,,,
348940,31562,ZUGU,8202,,,0,0,08,,,,,,26,,,,,
348941,30958,ZGDY,8530,148,,0,0,08,29.100069,110.430656,,,,26,29.105837,110.45652,,,
348961,336105,ZUWS,8530,,,0,0,06,,,,,,24,,,,,
348962,319811,ZHSN,9186,,,1,0,17,,,,,,35,,,,,
348964,31659,ZLHZ,8202,,,0,0,07,,,,,,25,,,,,
348965,32697,ZHXF,8530,148,asphalt,1,0,01,,,230,,,19,,,234,,
348966,32041,ZHNY,9186,,,0,0,05,,,,,,23,,,,,
349027,308240,ZSFY,7874,,CON,1,0,03,,,,,,21,,,,,
349122,30679,ZBOW,9186,200,Asphalt,1,0,13,,,,130,,31,,,,310,
349123,315507,OMDL,8202,154,ASPH,1,0,17,24.521172,52.333996,20,170,,35,24.498705,52.336452,20,350,
349124,32127,SMZO,2461,56,Asphalt,0,0,11,,,,110,,29,,,,290,
349125,43883,UBBY,9843,148,Asphalt,1,0,15,,,,,,33,,,,,
349126,300740,UBBQ,11811,197,Asphalt/Concrete,1,0,16,,,,,,34,,,,,
